sumlev,region,division,state,county,stname,ctyname,census2010pop,estimatesbase2010,popestimate2010,popestimate2011,popestimate2012,popestimate2013,popestimate2014,popestimate2015,popestimate2016,npopchg_2010,npopchg_2011,npopchg_2012,npopchg_2013,npopchg_2014,npopchg_2015,npopchg_2016
50,2,4,19,021,Iowa,Buena Vista County,20260,20260,20324,20244,20543,20552,20507,20289,20332,64,-80,299,9,-45,-218,43
50,2,4,19,023,Iowa,Butler County,14867,14867,14906,14960,14991,15017,14972,14896,14791,39,54,31,26,-45,-76,-105
50,2,4,19,025,Iowa,Calhoun County,9670,10177,10171,10072,9924,9922,9861,9828,9846,-6,-99,-148,-2,-61,-33,18
50,2,4,19,027,Iowa,Carroll County,20816,20816,20828,20857,20685,20582,20562,20507,20437,12,29,-172,-103,-20,-55,-70
50,2,4,19,029,Iowa,Cass County,13956,13956,13935,13783,13711,13582,13359,13354,13157,-21,-152,-72,-129,-223,-5,-197
50,2,4,19,031,Iowa,Cedar County,18499,18495,18490,18418,18402,18338,18388,18362,18454,-5,-72,-16,-64,50,-26,92
50,2,4,19,033,Iowa,Cerro Gordo County,44151,44151,44116,43978,43723,43506,43227,42988,43070,-35,-138,-255,-217,-279,-239,82
50,2,4,19,035,Iowa,Cherokee County,12072,12072,12112,12023,11959,11894,11832,11567,11508,40,-89,-64,-65,-62,-265,-59
50,2,4,19,037,Iowa,Chickasaw County,12439,12439,12426,12423,12284,12228,12200,12085,12023,-13,-3,-139,-56,-28,-115,-62
50,2,4,19,039,Iowa,Clarke County,9286,9286,9312,9314,9351,9252,9210,9245,9309,26,2,37,-99,-42,35,64
50,2,4,19,041,Iowa,Clay County,16667,16667,16634,16610,16576,16480,16509,16491,16333,-33,-24,-34,-96,29,-18,-158
50,2,4,19,043,Iowa,Clayton County,18129,18129,18082,17992,17926,17771,17713,17674,17590,-47,-90,-66,-155,-58,-39,-84
50,2,4,19,045,Iowa,Clinton County,49116,49116,49112,49100,48716,48293,47923,47617,47309,-4,-12,-384,-423,-370,-306,-308
50,2,4,19,047,Iowa,Crawford County,17096,17096,17164,17250,17325,17328,17146,16998,16940,68,86,75,3,-182,-148,-58
50,2,4,19,049,Iowa,Dallas County,66135,66137,66699,69759,72271,75010,77798,80777,84516,562,3060,2512,2739,2788,2979,3739
50,2,4,19,051,Iowa,Davis County,8753,8753,8770,8760,8697,8762,8745,8777,8860,17,-10,-63,65,-17,32,83
50,2,4,19,053,Iowa,Decatur County,8457,8457,8421,8261,8255,8240,8231,8185,8141,-36,-160,-6,-15,-9,-46,-44
50,2,4,19,055,Iowa,Delaware County,17764,17764,17769,17652,17578,17499,17413,17406,17327,5,-117,-74,-79,-86,-7,-79
50,2,4,19,057,Iowa,Des Moines County,40325,40325,40257,40095,40265,40437,40143,39985,39739,-68,-162,170,172,-294,-158,-246
50,2,4,19,059,Iowa,Dickinson County,16667,16667,16669,16889,16986,16944,16937,17122,17243,2,220,97,-42,-7,185,121
50,2,4,19,061,Iowa,Dubuque County,93653,93653,93926,94564,95211,95964,96582,97034,97003,273,638,647,753,618,452,-31
50,2,4,19,063,Iowa,Emmet County,10302,10302,10282,10081,9964,9904,9841,9732,9658,-20,-201,-117,-60,-63,-109,-74
50,2,4,19,065,Iowa,Fayette County,20880,20880,20859,20979,20803,20528,20345,20223,20054,-21,120,-176,-275,-183,-122,-169
50,2,4,19,067,Iowa,Floyd County,16303,16303,16300,16098,16107,16062,16026,15954,15873,-3,-202,9,-45,-36,-72,-81
50,2,4,19,069,Iowa,Franklin County,10680,10680,10692,10693,10523,10522,10442,10308,10170,12,1,-170,-1,-80,-134,-138
50,2,4,19,071,Iowa,Fremont County,7441,7441,7430,7371,7143,7065,7034,6902,6950,-11,-59,-228,-78,-31,-132,48
50,2,4,19,073,Iowa,Greene County,9336,9337,9350,9320,9171,9145,9129,8960,9011,13,-30,-149,-26,-16,-169,51
50,2,4,19,075,Iowa,Grundy County,12453,12453,12457,12474,12440,12324,12376,12413,12313,4,17,-34,-116,52,37,-100
50,2,4,19,077,Iowa,Guthrie County,10954,10954,10947,10872,10777,10679,10710,10663,10625,-7,-75,-95,-98,31,-47,-38
50,2,4,19,079,Iowa,Hamilton County,15673,15673,15640,15460,15327,15330,15189,15213,15076,-33,-180,-133,3,-141,24,-137
50,2,4,19,081,Iowa,Hancock County,11341,11341,11307,11271,11165,11061,10986,10985,10835,-34,-36,-106,-104,-75,-1,-150
